logFC	AveExpr	t	P.Value	adj.P.Val	B
PCOTH	1.21953857447677	-3.01782459669672	1.75288474164037	0.102985850885806	0.170480800342924	-4.71377421664178
ENSG00000286818	1.34953115274339	-4.65661116526794	1.64789916150994	0.123146448242458	0.197503904304787	-4.71418124293517
BSG-AS1	0.626087467862205	0.00522355249455053	2.14394104770326	0.051376401280531	0.0944265109470817	-4.7144647260303
ENSG00000267327	-1.28079755558672	-4.29206046373116	-1.69583332980379	0.113547500229687	0.184589202610325	-4.71470785767558
ST6GALNAC6	-0.497938463949354	3.19808083181923	-2.62940319693317	0.0207087495951886	0.0434170487538809	-4.71508338817982
ENSG00000287782	-1.38916696132626	-4.99648824182945	-1.65252893027125	0.122189348546293	0.196292560360304	-4.71729768202848
P3H2-AS1	-1.38916696132626	-4.99648824182945	-1.65252893027125	0.122189348546293	0.196292560360304	-4.71729768202848
SEPTIN2	0.185183388384072	8.62586363623403	2.84891672419318	0.0136025868038861	0.0301705460035119	-4.71733287289296
ENSG00000275329	-1.65222824510821	-3.90767917277146	-1.72506930193332	0.108021385958904	0.17734631415383	-4.71746764114372
ENSG00000287539	-0.879330732185739	-3.00599992345937	-1.7867442195175	0.0971382678580282	0.162373355582431	-4.71782493032396
SIX2	-1.35157536434127	-4.99648824182945	-1.6520911085436	0.122279579495792	0.196408472072401	-4.71789152240012
ENSG00000213600	-1.35449982395851	-5.14464643446558	-1.64351001814612	0.124059835090616	0.198774835886471	-4.71816466855456
ENSG00000258232	0.702140343107937	-0.131416558299748	2.11812583294965	0.0538555775079107	0.0982310286011626	-4.71970041215861
ENSG00000270012	0.52283163557155	0.0245614483689674	2.14857211766951	0.0509430856490206	0.0937591496233073	-4.72059345723428
RPRD2	0.194399161512797	5.8082915113977	2.85965707239568	0.0133245620181654	0.0296585677758227	-4.72073768012775
ENSG00000262362	-1.38236140287933	-4.99648824182945	-1.64984034636318	0.122744358949668	0.196992110968123	-4.72094278751181
IL17B	-1.36617607012882	-5.14464643446558	-1.64128117383064	0.124525917019847	0.19938138186757	-4.72116915879438
ENSG00000279342	-0.715456511006834	-0.104977458250042	-2.17361298314261	0.0486586916180041	0.0901918630268306	-4.7215917009728
NPRL3	0.238771650314917	5.29098388530346	2.83127648018121	0.0140716668205943	0.0310786885764749	-4.72186332927214
ENSG00000256034	-1.30502511892597	-3.61295356298869	-1.73858780258954	0.105547475231776	0.173899395111207	-4.72220159615203
TMEM132B	-1.13604110992393	-1.37616936018256	-2.0007694199295	0.0665909149576501	0.117897040850609	-4.72229122484726
C6orf141	0.56504559337796	1.87626014492151	2.4074826953237	0.0315155297633359	0.062394441153024	-4.72330950528569
ENSG00000267655	1.17959721333302	-4.00480576403337	1.67462640182118	0.11771018006197	0.190212956224781	-4.72396647029023
RSPH1	-1.22220755976302	-4.00611970129968	-1.70693506099541	0.111420408417541	0.181698095424301	-4.72475529533886
SPRY4-AS1	-1.34119454355715	-4.61632560089186	-1.66875712135792	0.118885643613172	0.191778834385734	-4.72508902684558
OMA1	0.435895584481035	2.893297660068	2.55146144041169	0.0240162903922932	0.049339621204013	-4.72514921061328
PRDM10	-0.250820698226565	4.49304987706769	-2.77352375866961	0.0157214243376369	0.0341678315937291	-4.72624084231237
FAM88C	0.909961112790426	-2.24755507583942	1.82200968382248	0.0913647731521338	0.154206473115451	-4.72628636574192
RNF181	-0.233733389376113	5.26537259485748	-2.83715699952255	0.0139135527964102	0.0307596306055451	-4.72671470296323
NOTCH2NLC	-0.634034224149684	1.89071339494955	-2.44964506327984	0.0291133573732469	0.0583413987654093	-4.7271795743544
NLRC3	-1.35960296684385	-5.14464643446558	-1.63607099471624	0.125621390669679	0.200764951234076	-4.72818244662232
THADA	0.32149795490714	4.46557067581707	2.75209149374675	0.016380753915926	0.0354313816731804	-4.72826239895244
NECTIN1-DT	1.10833893855631	-1.76893198597481	1.86717551426012	0.084421201686354	0.144276387396468	-4.7283303683044
LINC02243	-1.50690963296172	-4.83271810979251	-1.65503509453608	0.121673969393219	0.195582758806463	-4.72863099391437
PSMB1	-0.196444625032114	7.88032744884809	-2.85695630776356	0.0133939426497973	0.0297871975008583	-4.72887558395954
PRMT3	0.460713624495879	3.58702643852607	2.64023378157198	0.0202856799348743	0.0426472338373043	-4.72974703993938
PTPRN2	-0.962394263436759	-3.42254861632962	-1.74226001224861	0.104884179641746	0.173046747662205	-4.72988849478409
GP1BB	-1.6590246618705	-3.98207046185465	-1.71056585352409	0.110732407495207	0.180796929431652	-4.73156144296595
ENSG00000270823	1.01711000870339	-2.65243749415022	1.7766179318618	0.0988552793777786	0.164766510584727	-4.73264994454407
BTBD8	0.578967879585683	1.37422205984038	2.33062372067595	0.0363902006771953	0.0704081958786232	-4.73335802583581
CEACAM20	-1.40979749599719	-3.74390904073452	-1.72183170612841	0.108621429599803	0.178143788381238	-4.73392057331616
PLPP4	1.20208953855021	-2.89944123246562	1.7502260761995	0.103457993815068	0.171125104538932	-4.73397766645636
HESX1	1.44490445167087	-2.86197962545372	1.74881132281074	0.103710017275507	0.171453747222879	-4.73404473668165
PELI2	0.394972039067857	1.82121776847322	2.40065534759972	0.0319219485917848	0.0630704969125277	-4.73476482140632
MALAT1	-0.493654372666809	10.1034688781031	-2.80249179286636	0.0148714777423569	0.0326025029184482	-4.73487146300788
ENSG00000261334	-1.34748329053269	-4.99648824182945	-1.639170601685	0.124968671928885	0.199961105701532	-4.73537163396465
UBAC2-AS1	0.875612650103118	0.111737852095349	2.13542924004388	0.0521818184539675	0.095733877132704	-4.73669541281069
ARHGAP11A-DT	1.97545532467248	-4.21188072708307	1.64796571494719	0.123132643632524	0.197496589133887	-4.73701809639398
RHOD	0.324888870314647	3.87496840658383	2.67790631473992	0.0188786181745213	0.0400516886026038	-4.7370945327337
NEFH	-0.477086359651139	1.32564817296381	-2.36134748182988	0.0343610597179738	0.0670525529212008	-4.73728481354416
MRPS24	-0.230465771223799	5.47866747508883	-2.84347322084875	0.0137456710905692	0.0304531323642784	-4.73729562171724
ENSG00000280800	3.39145380635346	2.10969929684744	2.25095344856406	0.042195357841455	0.0800307159911697	-4.73773010243881
ENSG00000233785	-1.59471302989518	-4.26411171184272	-1.68513318006454	0.11563137099361	0.187434934576244	-4.73809315123972
XPO6	-0.328521689291992	6.17662589978817	-2.86381615004248	0.0132184103936693	0.0294499016132573	-4.73838654056124
ENSG00000224228	1.1497817375585	-4.79243254541644	1.62448518423665	0.128087475032692	0.204141204799978	-4.73884719946373
MED6	-0.26038613010786	4.48696277624893	-2.76551838506131	0.0159645959501796	0.0346399468946417	-4.74087101031188
RNF144A	-0.258026349405587	4.93165555902501	-2.80570362560968	0.0147800650340338	0.0324220605253764	-4.74172579298797
RNU6ATAC35P	-0.980806781899863	-2.79738871225214	-1.7955488966794	0.0956670396204713	0.160331858080283	-4.74182294441511
C4orf33	0.413560397118816	2.65141679836547	2.51022512232361	0.025967436144369	0.052804819706918	-4.7425604651377
ENSG00000274995	-1.00750870714265	-2.64976577482059	-1.81126311895207	0.0930906973688478	0.156710986446801	-4.7428748646235
JPH2	0.719603770794771	2.98578327799197	2.54146653141152	0.0244757801458136	0.0501534016107657	-4.74408724935404
RAB25	0.223292248639656	5.71864051977519	2.84295962314803	0.0137592474306208	0.0304800498292011	-4.74479112235995
BEX4	0.186894833629815	5.37552946881618	2.82520968632301	0.0142366418259099	0.0313976144975631	-4.74602284749951
ENSG00000224525	-1.65120168354553	-4.57472609924947	-1.65967498684322	0.120724810196249	0.194276289421786	-4.74634082570076
ZNF618	0.479102979134892	2.11430524736297	2.43096251176358	0.0301552941150512	0.0601473127391882	-4.74708839603482
H2AZ1-DT	-1.03919008807459	-3.39459986444118	-1.7336879235005	0.106438305792797	0.175128580764135	-4.74770773059276
KIF3A	0.505666151226529	3.20053343731182	2.57787936095011	0.0228416157520369	0.0472351879750309	-4.74775661986471
ENSG00000250820	1.48451741939845	-4.56238928676184	1.62643386408547	0.127669771652581	0.20356659262157	-4.74786185258338
PIGZ	-0.849416450210984	-2.20559486357272	-1.86200061538174	0.085191881069621	0.145419008622955	-4.74845274724174
LRFN5	-0.579123738589151	-0.360536129958214	-2.11802817010445	0.0538651648862519	0.0982317440218212	-4.74868792827567
C1QTNF6	0.576628960294457	6.49755213202355	2.85496385369409	0.0134453553272341	0.0298841177360944	-4.74947150217456
PPP1R10	-0.199377459586027	6.71670993504626	-2.85917215164423	0.0133369931366875	0.0296769626492881	-4.74948519966164
ZNF610	0.507173697662894	1.59186282806889	2.35361173053005	0.0348615676969282	0.0678371817315635	-4.75016842319204
RLIM	0.170741273539312	6.31864851929773	2.85590117271803	0.0134211448622363	0.029836248166324	-4.75103141703844
ACOXL-AS1	-1.50489430835144	-3.80271125726721	-1.70729223553307	0.111352560517063	0.181629040996074	-4.75111642156964
F5	1.45928131241112	-2.96420742014539	1.72746860195226	0.107578601035707	0.176728001670684	-4.7511441404602
MCRIP2	0.469539436372291	3.25411362932589	2.58409023411019	0.0225736364835395	0.0467534235272688	-4.75184055022297
SCLY	0.559745196154861	3.39026696184743	2.59748436789763	0.0220060560262837	0.0457063665847746	-4.75381882639473
PCDH9	0.672257147465152	-0.0962778287712895	2.1042100106132	0.0552378038540663	0.100375141788228	-4.75391930317155
INTS12	-0.30646510104656	3.29115654268952	-2.61534943152773	0.0212705280994057	0.044437870672915	-4.75459356960907
ENSG00000278356	1.11711260740379	-3.765677952954	1.66851070590531	0.118935218228314	0.191815358745936	-4.75468742963185
MIR4453HG	0.529664035368248	1.10840618131147	2.2824067142147	0.0398058797035601	0.0761748701967098	-4.75529114908444
ADAM21	1.72828240814976	-4.40650432376425	1.62678640000027	0.127594331405732	0.203461488530105	-4.75541393359787
RPUSD2	0.39391056986992	3.15335469349872	2.571788165362	0.0231074237347164	0.0476925440026999	-4.75551484689304
HLA-DQB1	-0.855164389819116	-0.55209249836325	-2.09205856801241	0.0564716976572547	0.102312752662164	-4.75571131549683
ENSG00000268201	-0.947032354000905	-2.64435393467839	-1.80261889596338	0.094500122873843	0.158696032800639	-4.7557169721735
PCDHA3	0.957824366202853	-1.78043749808702	1.85407692036207	0.086384240469179	0.147043155024257	-4.75589737262921
RASSF3	-0.312811212499328	7.09465522068898	-2.85236789589478	0.0135126323603365	0.0299990547600736	-4.75763652641393
ENSG00000288061	-1.06419474684745	-4.18222664582425	-1.66860330617614	0.118916586500214	0.191799787662382	-4.75847818349207
NRAV	0.456382604525776	1.9375343341425	2.40039567862077	0.0319375047166331	0.0630953976676451	-4.75881456271582
BCAS4	0.595421112403609	0.780425288423895	2.23007201437109	0.0438558340093687	0.0826737029684288	-4.75936991995057
ENSG00000230454	-1.05104127399151	-1.89134982445593	-1.90343981660317	0.0791950402829969	0.136568299490437	-4.75982741963273
TEDC2-AS1	1.21627498026957	-4.73849623128641	1.61039618364997	0.131142921697449	0.208404586462454	-4.76034726760201
ENSG00000261766	1.21627498026957	-4.73849623128641	1.61039618364997	0.131142921697449	0.208404586462454	-4.76034726760201
PFKFB1	1.44102894162131	-3.82078434124982	1.65524667817709	0.121630545378112	0.195527667786377	-4.7613410580449
NR4A3	-0.612936426092275	3.3941324007596	-2.63265635344478	0.0205807797313418	0.0431826514524059	-4.76165357944494
URB1-AS1	1.47711789230625	-4.02484003766283	1.6410624771937	0.124571731564602	0.199415570286153	-4.76216813794236
IP6K2	0.184355245912095	6.21115512765567	2.8480918806012	0.0136241734341696	0.0302152885192515	-4.76271150268081
RSPO1	-1.50374732644413	-4.09612292978367	-1.67719975980612	0.117198023318274	0.189557378214856	-4.76303650147487
ENSG00000228703	1.14772873444872	-4.00480576403337	1.64605441898292	0.12352962496356	0.198011489141199	-4.76312035250446
GEMIN2	0.459509749165258	2.48155160230154	2.47388812076924	0.0278127435980802	0.0561086847055596	-4.76335662577459
CCR1	-0.49177812220654	1.86082157796527	-2.42180475163492	0.0306789955147749	0.0609869201868887	-4.76342787852862
LINC01993	-1.58312034625358	-4.53022188485128	-1.64859476886732	0.123002231015218	0.197346674766925	-4.76450565066406
TCF12-DT	0.582446140092992	0.7754485012602	2.22663625045388	0.0441348757628721	0.0830970880815585	-4.76467166927006
RNFT1-DT	-1.37336418380837	-3.25086400603371	-1.74254420209469	0.104833002004081	0.172989026940006	-4.76520775977821
ENSG00000260464	-1.0059954942897	-0.349033557071527	-2.11831664395231	0.0538368505369359	0.0982052547231429	-4.76574316064589
CSNK2A3	-0.85052721769732	-1.4294844313654	-1.96098424303839	0.0715029240180001	0.12517259111582	-4.76578867357307
RIMKLA	-0.66605784283825	0.918801391222208	-2.29101101865853	0.0391748688823331	0.0751288258271187	-4.76759607639825
ADAMTS5	-0.414960906107112	1.93254748964154	-2.42618777608736	0.0304272669230137	0.0606049207678858	-4.76892876893738
ELK4	0.292682992960587	4.61972143023785	2.74702245859977	0.0165406131988568	0.0357192987271855	-4.76912376475198
PPM1M	0.465140750721549	2.52315712909441	2.47532188596312	0.0277375990354201	0.0559842655342366	-4.76935573283742
OVAAL	-1.50123279419657	-5.00882505431709	-1.61466083512373	0.13021145872055	0.207109210676936	-4.76972444959164
LINC02862	1.09688067077938	-4.3043972762188	1.62399933741793	0.128191801908721	0.204271408933474	-4.7698571136993
TRIM65	0.476496036811848	3.795195413075	2.6442302482491	0.0201317013524219	0.0423610331983304	-4.77013503870869
SERINC3	0.213289771555337	7.51035411134273	2.84150025623167	0.0137978961300768	0.0305498288824063	-4.77061304419169
ENSG00000229422	1.4390612431417	-4.57472609924947	1.60829292921718	0.13160442475978	0.20901944077965	-4.77148025913344
PYGB	-0.317877294440874	5.13178776890913	-2.80599527830329	0.0147717916305338	0.0324072389339752	-4.77175532007389
GOT2	-0.394907338312933	6.26478893454832	-2.84685391479608	0.0136566350303274	0.0302809946095866	-4.77230871968615
CD44	-1.09993382410329	-2.65378603441022	-1.79424934269599	0.0958829298989886	0.160626837088113	-4.77231483203224
ENSG00000286681	0.994931999127969	-2.24700311442789	1.78832435299785	0.0968727549175353	0.162018260788106	-4.77356600668456
C5orf22	0.419910193600366	3.60748765932742	2.62085347011251	0.0210487701188396	0.0440133120335807	-4.77359568944991
UROS	0.31634725063874	4.69120416945892	2.75134446962281	0.0164042169711284	0.0354785403183652	-4.77362309577
RAPSN	-1.39508082179203	-3.05181807512387	-1.75526238667008	0.102565235094463	0.169900168588608	-4.77396907330518
ENSG00000263220	-1.22390313336114	-5.05042455595948	-1.60398255474186	0.132554615820213	0.21022579584432	-4.7757765697657
ENSG00000287299	0.861203160329785	-1.67962842356136	1.85671582931781	0.0859854752303939	0.146504438897336	-4.77632312609727
ENSG00000236095	-1.34016059327363	-5.14464643446558	-1.59961141963413	0.133524255541606	0.211559454497734	-4.77686095324819
SRSF7	0.227560262485611	6.82127495948855	2.8435889617941	0.0137426134385749	0.0304495155790306	-4.77740422096091
DDX4	-1.46529063652755	-4.69821066691033	-1.62636267611287	0.127685010087506	0.203575697748649	-4.77808001571904
OLA1	0.180924494612304	6.37483628903969	2.84190014735809	0.0137872951183677	0.0305326852714598	-4.77837417292613
LINC02356	-1.3658506846322	-3.96452019965729	-1.67283181751665	0.118068503040664	0.190676616475195	-4.778989603047
ENSG00000226471	-1.15901017339417	-2.3118091242689	-1.83317958841511	0.0896013524550029	0.15184188583071	-4.77982932403236
ENSG00000273010	1.19367499720908	-3.72384545788543	1.65174045453185	0.122351887933584	0.196495071977523	-4.78037739357077
MIF4GD	0.395986131360951	1.9959878047742	2.39963951313219	0.0319828460200199	0.0631674512907881	-4.78049250693168
ENSG00000235852	-0.791120387474517	-1.96807329890102	-1.87366404227965	0.0834637907868417	0.142800076389467	-4.78064019803202
PEAK1	-0.220719010446375	6.12317723336151	-2.84016630874762	0.0138333167924538	0.030609221891836	-4.78086010901926
PCNX4	-0.200879377949073	5.82605698501264	-2.83361371617201	0.0140086131806411	0.0309586294184504	-4.78103621398735
CCND2	-0.429527456948807	4.00975726153044	-2.69499838749826	0.0182720476480037	0.0389543574184042	-4.78242130544051
CEP126	1.2605578801197	-1.66708364938204	1.83710277191917	0.0889892867792329	0.150942052103352	-4.78341577281822
ENSG00000280169	1.59313561045374	-3.56076256998363	1.65487392187141	0.121707056479685	0.195621226867144	-4.78342182005794
ALPP	-1.25645447817438	-2.31459017831186	-1.83261309862758	0.0896900439944293	0.151966256294888	-4.78373355735447
ABCC11	-1.08772976116597	-2.35993079371977	-1.82380736381338	0.0910788811681158	0.153821150504937	-4.78413968460806
ENSG00000287759	-0.73405328649591	-1.52529475952674	-1.93229059273217	0.0752489613395501	0.130808665526062	-4.78431747676293
YPEL5	0.419084563289691	7.12962563175275	2.83754209840034	0.0139032595595785	0.0307416996533121	-4.78537088803419
RBP4	-0.431464455572226	1.48825608055878	-2.35582712091098	0.0347175251226836	0.067630802495556	-4.78553622428147
CALHM1	-1.34526373615897	-5.14464643446558	-1.59285881339619	0.135034219237531	0.213461166634292	-4.78579900415274
FUT3	1.29356794344658	0.571523482000978	2.14408510407126	0.0513628706135154	0.0944097637240511	-4.78613118137989
CYTH2	0.207111863634415	5.84671189545579	2.82614558253369	0.0142110683523225	0.0313509227068377	-4.78632066890543
AMMECR1-IT1	-1.35295764294751	-4.88665442392254	-1.60694238582704	0.131901506174221	0.209392048511658	-4.78648740318781
ENSG00000253821	-1.33854296771463	-5.14464643446558	-1.59225471304004	0.135170018940046	0.213554415386138	-4.78659742256109
ENSG00000225450	-1.33854296771463	-5.14464643446558	-1.59225471304004	0.135170018940046	0.213554415386138	-4.78659742256109
KCNA3	-1.33854296771463	-5.14464643446558	-1.59225471304004	0.135170018940046	0.213554415386138	-4.78659742256109
DOCK6	-0.232980260815128	4.06362390994414	-2.69355243992241	0.0183226168012796	0.0390465819445581	-4.78674603507009
KCTD14	-0.355807368820701	4.13797631360085	-2.70436627523908	0.0179477098863058	0.0383544401883552	-4.78832316812085
SBNO1-AS1	-0.474983916180104	0.716186891994877	-2.24434175714288	0.0427145882052776	0.0808289692315969	-4.78937383041135
IL36B	-1.21447697237993	-5.05042455595948	-1.59306138164851	0.134988708954849	0.213405013357699	-4.79025993264754
ENSG00000287113	-1.21447697237993	-5.05042455595948	-1.59306138164851	0.134988708954849	0.213405013357699	-4.79025993264754
ENSG00000268970	-1.55947093475318	-4.67814708406124	-1.61870589091659	0.129333263138288	0.205865641079689	-4.7911167103744
NOMO3	0.261318624915907	6.87881142446319	2.83601770788378	0.0139440486448768	0.0308223198165154	-4.79130541000517
HIPK1-AS1	1.49833983820579	-4.53444053487339	1.59440687765906	0.134686757090438	0.21297492983972	-4.79199803385215
ELAC2	0.303618257675816	6.72131872383314	2.834068410838	0.0139963788298396	0.030934791567017	-4.79513691849676
DR1	-0.203406547830313	5.75615572821213	-2.82271189156506	0.0143051161547666	0.0315291016879247	-4.79741004842266
PLPPR2	-0.449489191844864	1.56282628845117	-2.35930631667032	0.0344924551815115	0.0672659544914362	-4.79773834641064
BAAT	-1.23060552754266	-4.38628234223726	-1.62869159174817	0.127187303411165	0.202903302074439	-4.79785183846905
GUCA2A	-1.53531142304325	-2.58692018274398	-1.79367090213797	0.0959791641453656	0.160737640784596	-4.79832734584441
GEMIN6	0.458827588504697	2.50806531940048	2.4572486612514	0.0286992697735604	0.0576630240720228	-4.79959250629986
DZIP1L	1.14319656862778	-2.55948340051249	1.73683761267921	0.10586491037244	0.174355174209324	-4.79959641677369
NT5C3A	0.251485567264164	3.95843845729622	2.65732446684206	0.0196351260673903	0.0414394652999633	-4.79987812408665
ENSG00000258593	-1.589738136045	-3.22696073184725	-1.72548228639688	0.107945056083519	0.177243524338945	-4.79988839389354
ENSG00000263276	-1.75785115181451	-1.86235825262571	-1.89117065565402	0.0809294178018037	0.139020577323793	-4.80009654728602
PAN3-AS1	0.66551297754801	-1.23870946182653	1.91223582945798	0.0779724720013781	0.134865802971511	-4.80034784362107
CDH4	0.647542539565988	-0.557541495424052	2.01080978810079	0.0654012689895073	0.116098663445481	-4.80065886790606
ZWILCH	0.366396402246262	4.24988890410229	2.68724433798027	0.0185448325908943	0.0394179161497262	-4.80093879581957
CLTCL1	0.436447484935137	1.39777552084482	2.30165816642245	0.0384071599649923	0.0738221824228163	-4.8012889616441
ENSG00000272518	-0.614105266789564	-0.528252120668399	-2.06250355589875	0.0595804177259209	0.107145459568389	-4.80132284518397
ENSG00000253361	0.577129565667097	-0.543028529206754	2.01522793258506	0.0648840023617195	0.115304965022082	-4.80181408396579
ABLIM3	0.358974500330206	4.53668460246601	2.71893671226156	0.01745439320099	0.0374616338656305	-4.80198516500628
PLIN5	-0.573465182638811	0.731687921754987	-2.24179819120151	0.0429159410587699	0.0811668581624924	-4.80237347724319
DPH6-DT	1.38533297192051	-4.64296041551399	1.58219426458052	0.137448951520446	0.216589298487045	-4.80253999416202
TRMT61B	0.37904132614656	3.15891728953565	2.54734092747184	0.0242047007379307	0.0496646149972753	-4.80270686828999
LINC02080	-1.04591621293803	-4.18222664582425	-1.63626540536209	0.125580364409494	0.200729413179714	-4.80286676339196
LRRC32	-0.688983177075783	3.16046458106228	-2.58254886133359	0.0226398561203289	0.0468617908642953	-4.80306378842953
FBXO38-DT	0.901345069551837	-1.7223493748213	1.83257455997231	0.0896960806016491	0.151966256294888	-4.80373870434427
MSRA	0.444724311572437	2.19500170196215	2.41185103258243	0.031258093341457	0.0619594046139317	-4.80415210542604
RUFY1	0.300124685905368	4.6958848359321	2.7351612548582	0.0169206654300466	0.0364515968520242	-4.80524908450653
CLOCK	0.394882994238626	3.45198053418919	2.5839649735704	0.0225790108445344	0.0467554899887888	-4.80600137334809
PPP1R1C	-0.523019866420043	0.116088724956444	-2.15031939725984	0.0507804870792869	0.0935001626108276	-4.80634419092742
MESP2	1.54880184285078	-2.56554849468695	1.72467598695248	0.108094124774993	0.177420039634176	-4.80638567685301
LINC00622	-0.581545000238084	0.738077153340362	-2.24055664269101	0.0430145489280806	0.0813101700785074	-4.80688117408988
PHF7	0.539329858371848	-0.31385224744729	2.04792394474708	0.0611716776608706	0.109564428275812	-4.80688752126618
ENSG00000262514	-0.939350529582235	-2.30197422000011	-1.81218277508673	0.0929418629168024	0.15652209687715	-4.80746546244073
TAS2R5	1.14791529930644	-3.21057844165763	1.6691392063743	0.118808810351595	0.191669362879205	-4.80972569960685
ENSG00000280207	1.14727723074634	-4.25046096208877	1.59619296436296	0.134286830264011	0.21251554813872	-4.81001118655435
AGBL2	0.782769136680364	-1.69715704459584	1.83684721989606	0.0890290412964662	0.150985508836862	-4.81046748214143
CIB1	0.285798992434786	3.80514891251392	2.63096958892327	0.0206470359410007	0.0433089112424327	-4.81059691962905
PPP1R16A	-0.265782514992596	4.66067168931705	-2.74539892226357	0.016592136002892	0.0358197007009994	-4.8106227604242
CCDC77	0.305565306949524	3.58995184086417	2.60226128144069	0.0218070012728677	0.0453634883843921	-4.81134683718511
ENSG00000269940	0.505696979027911	0.98633028179943	2.23229459888749	0.0436762091517481	0.0824024623561327	-4.81268939074017
ENSG00000231731	-1.33419180881344	-5.14464643446558	-1.57212461903821	0.139763028391174	0.219684901390851	-4.81308954456393
ENSG00000260740	-1.1885756349057	-5.05042455595948	-1.57525625355304	0.139039792466311	0.218741197690538	-4.81373433768096
FAM177A1	-0.298882638176915	4.06022378763871	-2.68001501756647	0.0188027346042265	0.0399144786442031	-4.8146125448858
AARSD1	0.452955328953558	3.17181909126861	2.53955058772907	0.0245648260020756	0.0502924561479827	-4.81532116838376
ENSG00000286403	-0.761550936155206	-0.614614365069065	-2.04465734156812	0.0615335517747052	0.110140476594176	-4.81567202332061
SERPINE2	-0.410996274306169	6.72720079015097	-2.82376422495039	0.0142762281860595	0.031475171955768	-4.81613473324945
EML4-AS1	1.06057246187043	-3.79901542903035	1.62165068578606	0.128697173658509	0.204975312142208	-4.81671826671511
ZNF888-AS1	-1.16906003897858	-4.0743540175642	-1.63406872711092	0.126044606041484	0.201396130173673	-4.81761510024902
NRAD1	-1.42314705697517	-3.34528956874637	-1.69719880932465	0.113283961200747	0.184200673308715	-4.81836520082279
MICB	1.05749534434808	-2.56665820946241	1.72406638804661	0.108206948222739	0.177569097982108	-4.81941642978065
GCC2	0.281934077876487	5.3949164823365	2.78500569295708	0.0153789785022473	0.0335841429557456	-4.81956388854394
PTPN22	-1.2729648755986	-3.73447694100269	-1.65900545024669	0.120861373194976	0.194466759521338	-4.81973841383401
ENSG00000287985	-1.54299319929222	-3.80271125726721	-1.65812759680075	0.121040630369585	0.194681881095796	-4.81988910782972
ZNF385D	-1.42858803898413	-4.03717685015047	-1.63878828745629	0.125049020126264	0.200044726266678	-4.82007407876239
FAM53A	0.932757432993254	-1.90266319409784	1.79708885918536	0.0954117737966732	0.160000624671511	-4.82097457747109
CCNE2	0.61185240166825	2.18494717584495	2.39394944020537	0.0323260144855416	0.0637776793323426	-4.82131893431606
DNAH17-AS1	-1.58518250569267	-4.13640849415975	-1.63259786028391	0.126356290032244	0.201818680782607	-4.822559748563
PLCG1-AS1	-1.20767921567453	-2.70519659446918	-1.75660188159664	0.102328945230531	0.169590462596612	-4.82296746825796
LINC00605	-1.22041493800987	-3.37434857369457	-1.68507121919791	0.115643535148088	0.187440431798971	-4.82402191938921
ENSG00000259038	-1.17888431252107	-4.27644852433035	-1.61571160959677	0.129982836349941	0.206807154773464	-4.82469243187714
LINC02547	1.31882611756762	-4.68455991715638	1.56273647189575	0.14195057916477	0.222599344912622	-4.82591857773592
SV2B	-1.39251104455062	-4.8743176114349	-1.57812410841758	0.138380301147078	0.217864086235978	-4.82632828712073
CCRL2	0.751248865056249	-0.49031175966344	1.99922727605542	0.0667753908224026	0.118096432440316	-4.8263697116443
ENSG00000248634	1.11943820313262	-4.82038129730488	1.55685902161656	0.143334996753373	0.224375085400583	-4.82663889615934
ENSG00000261167	1.09772435279363	-1.85242182071582	1.79278023301191	0.0961275121606326	0.160910406206838	-4.82674024791703
FAM66C	1.15333093570759	-3.24143190630188	1.65468446092955	0.121745960904345	0.195669038715378	-4.82703825940982
TBC1D19	0.82606064299501	0.0907346935040607	2.07946341784269	0.0577776361702335	0.104351392596214	-4.82767298242103
ENSG00000262456	-1.25453307946039	-4.79243254541644	-1.58041993672873	0.137854294718081	0.21711594139367	-4.82782091430458
DGAT2	-1.12581093742123	-2.32888818044635	-1.79885732317131	0.0951193827817187	0.159597984334396	-4.82935054989741
PCSK5	-0.21144194763635	6.17065560169644	-2.81501775425967	0.0145180840985833	0.0319205919609454	-4.82951078284457
CLK4	0.25098434190506	3.74421495074703	2.61401245746705	0.0213247364768405	0.0445249994687945	-4.82996555820482
PGM2L1	0.466750105753142	2.43030277076973	2.42873265312194	0.0302820174123864	0.0603549985105455	-4.83051686975256
ENSG00000287100	1.25548630729871	-4.71054747939797	1.55792419459742	0.143083242860723	0.224063072923059	-4.83086074152368
DNAJC3-DT	-0.519420151598853	1.25104884784247	-2.29772735527522	0.0386889138025606	0.074290224885909	-4.83178935603709
MUC5B	-1.21786544045481	-4.65661116526794	-1.58559107528878	0.136675817307072	0.215577699142396	-4.83194310143866
NPAT	-0.2735423819257	4.80664306917146	-2.74702556169679	0.0165405148724608	0.0357192987271855	-4.83259635568182
ENSG00000270557	1.18062962420291	-3.48169838016937	1.63076413462554	0.126745804173179	0.202350059924093	-4.83306308938629
CTDSP1	0.285328335701478	6.09760140649793	2.80717197157344	0.0147384581892269	0.0323507188895646	-4.83355339334067
ENSG00000272335	0.611518459566027	1.04869245319837	2.22523178373423	0.0442494229008993	0.0832568735247968	-4.83358017772346
APOBEC3F	0.574744939443139	2.35241755889836	2.4103472472802	0.0313464869606996	0.0621115682465277	-4.83393464584043
SMG5	0.201408153746331	7.52047738041464	2.80754917995964	0.0147277882572762	0.0323338326325899	-4.83439899451338
