logFC	AveExpr	t	P.Value	adj.P.Val	B
RUNX3	-2.80802499596137	1.78709838519216	-8.61647494785671	6.09914467479419e-07	7.78840216056584e-05	6.26829495402151
TPPP3	1.73222430634346	5.45885042358656	8.53846132390521	6.79078806563559e-07	8.38883764847266e-05	6.26029723356881
MIR99AHG	1.5643790978481	6.01558241718751	8.5809973818499	6.40393645598638e-07	8.08674864692058e-05	6.25395228064137
RTL1	-2.66436202061689	2.30706373879794	-8.50265063163612	7.13567491677099e-07	8.72010165904326e-05	6.25344273293102
KLHDC8B	1.40469113529769	5.73141284858355	8.55825547853519	6.60777353206379e-07	8.25245562548407e-05	6.24701074221781
C1QL1	3.08988300100524	1.91758278859694	9.00779419085538	3.59503925531205e-07	5.30618456319759e-05	6.23054834565928
CRB2	1.1755664264208	7.41039187850092	8.65918179311654	5.75250594505386e-07	7.55806127925284e-05	6.2245293116969
MAPRE2	0.883769183814237	6.82386736357111	8.62379384742332	6.03820208732538e-07	7.78840216056584e-05	6.21668810146888
LRP2	0.917828362248668	7.23835325801078	8.62433867187263	6.03369135801059e-07	7.78840216056584e-05	6.18276997291398
TF	5.38773226509164	3.92308487577308	8.61806805503076	6.08582399773016e-07	7.78840216056584e-05	6.17570223069971
WLS	1.71217506492352	6.61084528585493	8.5512059384527	6.67234623920853e-07	8.28756448181475e-05	6.1595753823312
GAL	-1.83376767453682	3.869730338097	-8.38629400560971	8.39038721176869e-07	9.83059285172692e-05	6.14512599734125
NDNF	2.80614946162685	3.69611965551543	8.37132531506836	8.56803050211804e-07	9.93629251597669e-05	6.13609657962716
FOXA1	5.59593942955241	4.68019716592062	8.4323000099115	7.86840706348557e-07	9.31504648713683e-05	6.1232704279557
TRPC4	2.00170065250373	3.81468048298086	8.32635687569085	9.12607140485966e-07	0.00010371780151623	6.09040965785962
RTN4RL1	2.89393215200368	2.73474388578289	8.46281323854167	7.54125989614805e-07	9.06946229838334e-05	6.07854836139343
ESRRG	1.84088847953047	4.15092840913845	8.3025018097369	9.43761331486677e-07	0.00010439739650405	6.04616130399365
PI15	-1.78746691221784	4.11834813617034	-8.31214676694676	9.31031715315762e-07	0.00010439739650405	6.02003535509282
ADGRV1	1.23980742874167	6.832939264504	8.4587268933196	7.58422304862691e-07	9.07312578396262e-05	5.98994405557799
OTX2	-1.15839261380841	4.96381208897288	-8.33932570241777	8.96128811912839e-07	0.000102873777246358	5.96831668138472
PCDH18	2.31255124014863	5.26723660986363	8.29334844122464	9.56012680804726e-07	0.000104976658138606	5.96068495570999
KCND3	3.12029033179222	3.06560758537449	8.31469938998505	9.27693226332262e-07	0.00010439739650405	5.94823650356154
NDFIP1	1.08050467666926	7.31854103431842	8.43925666910893	7.79252061568522e-07	9.27350751803797e-05	5.91486392734121
CRYAB	2.82129660640691	6.02807794186996	8.30071147593816	9.46144464576964e-07	0.00010439739650405	5.91379305391517
PNMA2	-1.13234357622678	4.42369043803647	-8.25995314115311	1.00215822492622e-06	0.000108661514391128	5.91278345618491
PPFIBP2	2.86952005813281	3.42515099903276	8.1862717558738	1.1125189390242e-06	0.000118166147121589	5.85694339999673
PDE4DIP	0.951066115713557	5.41536814135959	8.27348381183055	9.83183576751599e-07	0.000107441166824826	5.85629639262254
SCARA3	-1.29765020119445	3.27701967952905	-8.15772823191921	1.15866714655528e-06	0.000121928260375933	5.85368227766631
FSTL5	4.91129726503838	1.90267426668339	9.61899212603188	1.62677843554641e-07	2.91154912125748e-05	5.83686513672756
SLC15A3	-4.17687624783241	0.879913291728442	-8.73872802131591	5.16132381333596e-07	6.91668902297259e-05	5.82496050788308
NXN	-0.731234262748038	7.0463667633699	-8.37478127993027	8.52666556835675e-07	9.93629251597669e-05	5.81255475207438
