logFC	AveExpr	t	P.Value	adj.P.Val	B	cpm_filter_value	qvalue	local_fdr	pi0_storey	pi0_lambda_0_5	threshold
ENDOU	-4.73672375454998	3.27019030448765	-40.1989261574072	1.35214604938178e-14	3.30604664887876e-12	23.6489763306711	85.5387346390615	4.27856955510705e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
FADS3	-2.20986288806663	7.36275024858817	-39.9931429105091	1.44104670737551e-14	3.43019679397735e-12	23.9660503123482	452.676498225597	4.43924031613854e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
FANCA	-2.13074625168695	5.7136661346414	-39.7880369254055	1.53596528608171e-14	3.59309948302701e-12	23.9155883607178	139.065858335647	4.65006325962281e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ELF3	-1.75017737603605	7.14161997203261	-39.6360960792973	1.610625988763e-14	3.70389379924346e-12	23.8504849489326	314.228782493095	4.7934493756062e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
LGALSL	-2.5504655082327	6.13604453187236	-39.5563004069552	1.65139709325133e-14	3.73435929353901e-12	23.8370683846685	226.758576681901	4.83287674920918e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
UAP1	-2.12310384796138	5.91829229697062	-39.4127874307264	1.72755535099023e-14	3.84253622987466e-12	23.7921697270305	159.949254963354	4.97287554400158e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
PHKG2	-2.90161746457164	5.71298037053559	-39.2146211489739	1.83901350169579e-14	4.0244734179046e-12	23.7381106822675	198.270214942128	5.20833226809549e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
BCAR4	-2.87605850538973	4.54414942267487	-38.9316041888859	2.01186789719284e-14	4.27113070353406e-12	23.6539651890364	87.2607199530707	5.52754747130428e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ARHGAP42	-4.25234086006516	3.70785082495648	-38.9272129532954	2.01468429411984e-14	4.27113070353406e-12	23.4965729233468	92.4246520026949	5.52754747130428e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
DEPDC1B	-2.55897842942737	5.15221616634683	-38.8187024564864	2.08564898047601e-14	4.28758869198461e-12	23.6194332508286	115.201215423323	5.54884682240289e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
EEPD1	-4.18245169494119	4.14239706896898	-38.8653323714221	2.05482831175732e-14	4.28758869198461e-12	23.5673308136544	120.948793099209	5.54884682240289e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
LAP3	-1.85959165820489	6.08334581009385	-38.7349421922877	2.142271928197e-14	4.33826052563834e-12	23.5678395836835	158.645686499618	5.61442453130964e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
CRIP2	-7.4940500820916	3.21193909001616	-38.5208680943414	2.29466902046294e-14	4.57853959847664e-12	22.6181054765317	295.356408409909	5.92538527535235e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ANGPT4	-2.93843881658751	5.2010335633854	-38.4022828081632	2.38409277185618e-14	4.68802474326734e-12	23.4857386907268	141.874239985485	6.06707710761881e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
SDC2	-2.95073847291283	4.10594191416156	-38.3066160411717	2.45897580054287e-14	4.76619766596653e-12	23.4302733819944	66.5833251359326	6.16824576088264e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ADAMTS3	-3.64103374330879	3.90113393830319	-38.0249418888576	2.69458793160411e-14	5.14931958535276e-12	23.2968223136022	79.7290479174972	6.66406870419654e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
PDIA3	-2.20276578655957	9.9435666612637	-37.8735055161019	2.83123974049015e-14	5.33278348058007e-12	23.2974526491383	2704.28488176906	6.90150123916913e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
