logFC	AveExpr	t	P.Value	adj.P.Val	B
ZNF578	3.91268075081275	3.37079410659895	14.3568607126574	2.35522500339045e-09	3.49374000139779e-07	11.7675899468708
GREB1L	2.23474216205477	5.22157544455044	14.1121652967058	2.90843177497182e-09	3.99336496133252e-07	11.7645711763389
TFPI2	-4.00513723673697	6.50111098735594	-14.0630789578198	3.0353503661221e-09	4.10113000684744e-07	11.740167752181
F2R	-1.94970845394676	6.16411991890542	-14.0495453955759	3.07137824111809e-09	4.10113000684744e-07	11.6977032496706
IRS4	3.18667982588032	3.72240686823014	14.0472882590668	3.07743147721944e-09	4.10113000684744e-07	11.6665457113928
TMEM59L	-4.34702727390829	4.54346631759357	-14.3456459866371	2.37794237431257e-09	3.49374000139779e-07	11.636579700229
NDRG4	-2.43467018185734	5.44124071308702	-13.9160232090716	3.45244493738458e-09	4.46943657465415e-07	11.620457569858
SPINT2	1.67764546209353	7.83638479612242	14.1798401390381	2.74269664601965e-09	3.78876783631555e-07	11.6071299254815
PCDH9	-2.35411654157396	5.39784230037742	-13.8904783304448	3.53096472221134e-09	4.5451139648692e-07	11.5981632776274
COL5A2	-1.57534355775756	7.94517594841482	-14.0589773585526	3.04622119239687e-09	4.10113000684744e-07	11.5380145900706
SALL4	1.70099723637569	6.88524092493183	13.970886747657	3.29006206222602e-09	4.31788044634364e-07	11.4977101559446
GRHL2	3.9023529886986	3.50453942505754	13.9160462913625	3.45237483951284e-09	4.46943657465415e-07	11.4711258885335
MT1G	5.48888405497173	2.76267909311493	14.9340717048014	1.44973609031103e-09	2.54602876945708e-07	11.4275504361179
KRT18	1.89520627819689	7.89761537112749	13.9683953002896	3.29725586942154e-09	4.31788044634364e-07	11.4084561419446
POU2F2	-3.103688210618	5.07080793033875	-13.6543052754185	4.35459161008426e-09	5.39088923095404e-07	11.3664880793596
PPP1R13L	2.14724426900787	4.93358998154608	13.6282413862534	4.45739191210473e-09	5.48816379177895e-07	11.3489744453933
SDC3	-2.10702987556787	5.83271151924025	-13.602267870309	4.56242796244488e-09	5.55708631662305e-07	11.3222568779464
SEMA3E	2.01170766098009	5.02006566168843	13.5688018569356	4.70169166818391e-09	5.69608688463671e-07	11.2890368408563
TCF7L2	-1.3421910674399	8.54808718457272	-13.8322331534279	3.71724989007763e-09	4.73114023930948e-07	11.2718493500925
NTRK2	2.10705072705099	4.9369061704595	13.4907132335764	5.0446819231593e-09	6.01511941943021e-07	11.2235297503069
